"Gender","Age","Driving_License","Region_Code","Previously_Insured","Vehicle_Age","Vehicle_Damage","Annual_Premium","Policy_Sales_Channel","Vintage","Response"
"1",22,1,33,0,0,"0",2630,152,188,"0"
"0",26,1,46,1,0,"0",33372,152,120,"0"
"0",22,1,33,0,0,"1",34878,152,290,"0"
"1",50,0,28,1,1,"0",75967,51,204,"0"
"0",25,1,21,1,0,"0",17424,152,112,"0"
"1",20,1,46,0,0,"0",39577,160,190,"0"
"1",46,1,8,0,1,"1",41714,26,98,"1"
"0",73,1,28,0,1,"1",2630,124,74,"0"
"1",23,1,30,0,0,"1",31534,152,133,"0"
"1",47,1,26,0,1,"1",29882,124,50,"0"
"0",31,1,17,0,1,"1",33100,124,193,"1"
"1",45,1,33,1,1,"0",47039,138,37,"0"
"1",35,1,6,0,1,"1",2630,157,89,"0"
"1",29,1,15,1,0,"0",34965,152,235,"0"
"1",54,1,46,1,1,"0",37957,26,72,"0"
"1",53,1,28,0,1,"1",69206,124,77,"0"
"1",43,1,28,0,1,"1",44138,124,132,"1"
"0",44,1,30,1,1,"0",2630,152,15,"0"
"1",71,1,25,1,1,"1",32337,26,171,"0"
"0",29,1,28,0,0,"1",40468,152,155,"0"
"1",35,1,28,0,1,"1",53348,26,62,"0"
"0",57,1,9,0,1,"1",2630,124,75,"0"
"0",23,1,46,1,0,"0",25663,152,105,"0"
"1",24,1,30,1,0,"0",22657,152,202,"0"
"0",27,1,28,1,0,"0",57182,155,60,"0"
"1",22,1,33,1,0,"0",2630,152,172,"0"
"1",24,1,8,1,0,"0",27445,152,257,"0"
"1",51,1,4,0,1,"1",22677,156,239,"0"
"1",25,1,9,0,0,"0",31630,152,88,"0"
"0",33,1,28,0,0,"1",31200,124,154,"0"
"1",57,1,11,1,1,"0",29518,120,289,"0"
"0",22,1,29,1,0,"0",54420,152,113,"0"
"0",46,1,50,1,1,"0",2630,8,99,"0"
"0",69,1,28,0,1,"1",52148,124,225,"0"
"1",22,1,2,1,0,"0",27949,152,203,"0"
"1",38,1,28,0,1,"1",42299,26,152,"1"
"1",42,1,2,1,1,"1",22314,26,251,"1"
"1",53,1,17,1,1,"0",2630,30,198,"0"
"1",51,1,28,0,1,"1",26667,26,31,"0"
"0",68,1,28,1,1,"0",40547,124,186,"0"
"0",24,1,50,1,0,"0",41442,152,234,"0"
"1",63,1,28,1,1,"0",38943,124,86,"0"
"0",37,1,29,0,1,"0",2630,157,90,"0"
"0",24,1,29,1,0,"0",49532,152,38,"0"
"1",27,1,35,1,0,"0",33922,152,264,"0"
"0",24,1,49,1,0,"0",19194,152,224,"0"
"0",27,1,3,1,0,"0",2630,152,167,"0"
"1",23,1,17,0,0,"1",32339,151,164,"0"
"1",40,1,15,0,1,"0",23960,152,62,"0"
"0",72,1,29,0,1,"0",42550,26,129,"0"
"0",21,1,46,1,0,"0",50988,152,12,"0"
"0",23,1,3,1,0,"0",22814,160,89,"0"
"0",25,1,41,1,0,"0",50023,152,208,"0"
"1",42,1,29,0,1,"1",21417,124,217,"1"
"0",29,1,28,1,0,"0",55264,152,73,"0"
"1",34,1,29,0,1,"1",29892,124,88,"0"
"1",27,1,41,1,0,"0",28472,153,171,"0"
"0",24,1,40,0,0,"1",47959,152,252,"0"
"1",26,1,3,0,0,"1",24079,163,125,"1"
"0",67,1,28,0,1,"0",32857,60,110,"0"
"0",21,1,50,1,0,"0",34742,160,218,"0"
"0",23,1,29,1,0,"0",28668,152,153,"0"
"0",27,1,8,1,0,"0",44906,152,278,"0"
"0",78,1,28,0,1,"0",32409,109,229,"0"
"1",51,1,20,0,1,"1",2630,157,263,"0"
"0",24,1,50,1,0,"0",31462,152,267,"0"
"1",29,1,22,0,0,"0",28913,152,299,"1"
"1",26,1,11,1,0,"0",36611,152,104,"0"
"0",44,1,46,0,1,"1",21733,26,46,"1"
"1",42,1,18,0,1,"1",31974,124,197,"0"
"1",21,1,45,0,0,"1",24130,152,181,"0"
"1",26,1,14,1,0,"0",47131,152,237,"0"
"1",28,1,41,1,0,"0",24345,152,36,"0"
"1",43,1,33,0,1,"1",52694,124,19,"0"
"0",34,1,36,0,0,"1",2630,160,129,"0"
"0",49,1,28,1,1,"0",39418,26,11,"0"
"0",35,1,41,0,0,"1",2630,1,67,"0"
"1",23,1,36,1,0,"0",34977,152,153,"0"
"1",52,1,28,0,1,"1",26406,26,276,"0"
"0",27,1,14,1,0,"0",28482,152,281,"0"
"0",65,1,11,0,1,"1",2630,124,127,"0"
"1",39,1,28,0,1,"1",34086,122,239,"1"
"1",62,1,46,0,1,"1",46518,26,11,"0"
"0",22,1,28,1,0,"0",35789,152,287,"0"
"1",39,1,46,0,1,"1",2630,124,57,"1"
"0",38,1,43,0,1,"1",2630,156,206,"0"
"0",23,1,8,0,0,"1",36871,152,39,"0"
"1",21,1,15,0,0,"1",37631,152,105,"0"
"0",26,1,41,1,0,"0",37731,152,271,"0"
"0",23,1,35,1,0,"1",2630,152,177,"0"
"1",71,1,28,0,1,"1",32106,26,135,"0"
"1",69,1,28,0,1,"1",55599,124,92,"0"
"1",25,1,10,1,0,"0",20951,152,241,"0"
"0",45,1,28,1,1,"0",46504,61,163,"0"
"0",35,1,36,0,1,"1",34099,160,150,"0"
"0",22,1,28,0,0,"1",68673,152,272,"0"
"0",62,1,28,0,1,"1",37178,124,113,"0"
"1",40,1,46,0,1,"0",2630,157,210,"0"
"1",24,1,15,0,0,"1",33939,152,108,"0"
"0",25,1,8,1,0,"0",34453,160,65,"0"
"1",30,1,39,1,0,"0",2630,152,252,"0"
"1",44,1,28,1,1,"0",46185,55,239,"0"
"0",38,1,28,1,1,"0",35864,26,294,"0"
"1",30,1,13,0,0,"1",2630,160,242,"0"
"0",49,1,50,0,1,"1",39802,26,186,"1"
"0",44,1,28,0,1,"1",2630,122,83,"0"
"0",21,1,7,1,0,"0",42944,152,80,"0"
"0",22,1,6,1,0,"0",36897,152,84,"0"
"1",44,1,29,1,1,"0",37212,59,181,"0"
"0",46,1,31,0,1,"1",2630,124,263,"0"
"1",39,1,15,0,1,"1",27474,160,250,"0"
"1",24,1,27,0,0,"1",43045,152,222,"0"
"1",22,1,46,1,0,"0",29155,152,85,"0"
"0",21,1,26,1,0,"0",29930,160,161,"0"
"1",36,1,8,0,1,"1",60897,122,64,"0"
"0",46,1,38,0,1,"1",38153,124,151,"0"
"1",59,1,7,0,1,"0",32674,26,49,"0"
"0",24,1,39,1,0,"0",30721,152,73,"0"
"0",24,1,6,0,0,"1",26574,152,41,"0"
"1",22,1,28,1,0,"1",34180,152,271,"0"
"1",69,1,28,0,1,"1",2630,156,250,"1"
"1",21,1,2,1,0,"0",31712,160,170,"0"
"0",49,1,30,0,1,"1",31650,26,233,"1"
"1",39,1,30,0,1,"1",27994,157,58,"0"
"0",59,1,49,0,1,"1",29520,26,118,"0"
"1",24,1,15,0,0,"1",2630,152,147,"0"
"1",47,1,0,0,1,"1",2630,7,255,"0"
"0",22,1,36,1,0,"0",37539,160,19,"0"
"0",74,0,33,0,1,"1",33869,124,246,"0"
"0",61,1,41,0,1,"1",43755,152,121,"0"
"1",56,1,8,0,1,"1",30862,26,226,"1"
"1",54,1,37,1,1,"0",38468,124,242,"0"
"0",21,1,40,0,0,"0",32799,152,76,"0"
"0",51,1,20,0,1,"1",2630,124,269,"0"
"1",43,1,28,1,1,"0",32603,124,94,"0"
"0",44,1,28,0,1,"1",34997,122,154,"1"
"0",51,1,28,0,1,"1",33191,13,40,"0"
"0",36,1,12,0,1,"1",27063,124,75,"0"
"0",56,1,13,1,1,"0",36669,152,110,"0"
"1",22,1,6,1,0,"0",22689,152,192,"0"
"0",46,1,28,0,1,"1",41924,26,190,"0"
"1",27,1,8,1,0,"0",35259,152,47,"0"
"0",25,1,33,1,0,"0",38494,152,39,"0"
"0",40,1,17,0,1,"1",2630,124,292,"0"
"0",29,1,28,1,1,"1",54812,26,64,"0"
"1",65,1,8,1,1,"0",36234,4,288,"0"
"1",46,1,8,0,1,"1",31960,25,23,"1"
"1",35,1,28,1,1,"0",51022,26,152,"0"
"1",24,1,6,1,0,"0",28509,152,78,"0"
"1",45,1,28,0,1,"0",40823,60,194,"0"
"1",50,1,38,0,1,"1",40335,26,44,"1"
"1",33,1,24,0,1,"1",2630,124,85,"1"
"1",32,1,41,0,1,"1",2630,156,259,"0"
"0",35,1,43,0,1,"1",24654,157,111,"0"
"0",51,1,28,0,1,"0",30204,157,11,"0"
"0",22,1,1,1,0,"0",2630,152,86,"0"
"1",24,1,22,0,0,"1",27767,152,49,"0"
"1",73,1,28,0,2,"1",62123,26,52,"1"
"1",31,1,46,0,1,"1",2630,156,195,"1"
"1",24,1,28,1,0,"0",44764,152,80,"0"
"1",24,1,37,1,0,"0",33251,152,280,"0"
"1",23,1,18,1,0,"0",34050,152,265,"0"
"1",22,1,13,0,0,"1",29446,152,175,"1"
"0",42,1,28,0,1,"1",2630,124,280,"0"
"0",21,1,26,0,0,"1",30560,152,203,"0"
"1",27,1,6,1,0,"0",27279,152,99,"0"
"0",25,1,47,1,0,"0",23955,152,130,"0"
"0",75,1,48,0,1,"1",2630,124,233,"0"
"0",28,1,31,1,1,"0",2630,8,194,"0"
"1",22,1,36,0,0,"0",2630,152,277,"0"
"0",27,1,35,1,0,"0",36135,152,297,"0"
"1",29,1,50,0,0,"0",31024,152,111,"0"
"0",53,1,28,0,2,"1",39671,26,10,"0"
"1",41,1,28,0,1,"1",43381,124,188,"1"
"1",25,1,32,1,0,"0",27330,152,24,"0"
"1",28,1,30,1,0,"0",22571,152,10,"0"
"0",25,1,29,1,0,"0",65992,152,86,"0"
"0",58,1,28,0,1,"1",43134,124,166,"1"
"1",64,1,28,0,1,"1",91369,26,73,"0"
"1",20,1,28,1,0,"1",2630,160,152,"0"
"0",70,1,28,1,1,"0",45809,124,159,"0"
"0",20,1,15,0,0,"0",26440,160,177,"0"
"1",55,1,28,1,1,"0",41600,124,59,"0"
"1",21,1,46,1,0,"0",26912,152,61,"0"
"1",48,1,22,0,2,"1",31625,122,100,"1"
"1",25,1,15,1,0,"0",35656,152,205,"0"
"1",27,1,15,1,0,"0",40040,160,100,"0"
"0",37,1,39,0,1,"1",35693,124,218,"1"
"0",32,1,35,1,0,"0",33656,152,29,"0"
"1",23,1,6,1,0,"0",27244,26,190,"0"
"1",45,1,34,0,1,"1",2630,124,99,"0"
"1",26,1,28,1,0,"0",46720,152,295,"0"
"1",34,1,2,1,1,"1",20987,152,177,"0"
"1",23,1,28,1,0,"0",85479,152,172,"0"
"1",27,1,47,1,0,"0",23312,152,248,"0"
"0",35,1,11,0,1,"1",30890,124,22,"0"
"0",46,1,36,1,1,"0",33909,152,253,"0"
"0",58,1,46,1,1,"0",17197,11,80,"0"
"0",53,1,28,0,1,"1",31314,26,169,"0"
"0",25,1,47,1,0,"0",2630,152,260,"0"
"0",25,1,17,1,0,"0",55149,152,287,"0"
"1",58,1,28,1,1,"0",34648,152,114,"0"
"0",20,1,8,1,0,"0",26282,160,147,"0"
"1",46,1,8,0,1,"1",32492,26,183,"1"
"0",75,1,28,0,1,"1",2630,158,55,"0"
"1",65,1,8,0,1,"0",2630,4,227,"0"
"1",23,1,44,0,0,"1",38039,152,103,"1"
"0",40,1,28,0,1,"1",55202,124,97,"0"
"1",44,1,28,0,1,"1",42821,26,11,"0"
"1",61,1,8,0,1,"1",42428,26,140,"0"
"0",39,1,46,0,1,"1",28031,124,136,"1"
"0",40,1,28,0,1,"1",32598,55,219,"1"
"1",60,1,12,1,1,"1",41511,26,146,"0"
"1",30,1,46,0,0,"1",42018,124,277,"0"
"0",53,1,28,1,1,"0",30422,26,141,"0"
"0",24,1,41,0,1,"0",39205,26,217,"0"
"0",21,1,15,1,0,"0",2630,152,106,"0"
"1",26,1,30,1,0,"0",21607,152,96,"0"
"0",52,1,28,0,2,"1",37042,156,142,"0"
"1",43,1,35,0,1,"1",2630,124,25,"0"
"1",25,1,26,1,0,"0",2630,152,188,"0"
"0",78,1,31,1,1,"0",2630,9,17,"0"
"1",26,1,29,1,0,"0",23931,152,276,"0"
"0",48,1,48,0,2,"1",2630,15,219,"0"
"1",25,1,21,1,0,"0",33824,152,209,"0"
"1",28,1,29,0,1,"1",38981,124,242,"1"
"0",70,1,8,0,1,"1",2630,156,232,"0"
"1",24,1,10,1,0,"0",29165,152,86,"0"
"0",24,1,8,1,0,"0",33971,152,53,"0"
"0",30,1,30,0,0,"1",38150,26,108,"1"
"0",55,1,7,0,1,"1",2630,124,89,"1"
"1",47,1,12,1,1,"0",2630,124,251,"0"
"1",35,1,37,0,1,"1",35479,152,182,"0"
"1",41,1,41,1,1,"1",24690,3,185,"0"
"1",22,1,36,1,0,"0",32889,152,26,"0"
"1",43,1,28,0,1,"1",48741,26,237,"1"
"1",54,1,24,1,1,"0",28391,23,115,"0"
"1",24,1,6,1,0,"0",29468,152,252,"0"
"0",61,1,46,1,1,"0",35022,122,243,"0"
"1",40,1,8,0,1,"1",2630,156,239,"0"
"1",21,1,46,1,0,"0",41719,160,89,"0"
"1",46,1,28,0,1,"1",32524,122,249,"0"
"0",25,1,30,1,0,"0",28585,152,195,"0"
"0",57,1,3,0,1,"1",18638,163,226,"1"
"0",29,1,45,1,0,"0",30095,152,271,"0"
"0",47,1,8,1,1,"0",34259,26,273,"0"
"0",46,1,50,1,1,"0",26848,152,185,"0"
"0",73,1,42,1,1,"1",45118,30,150,"0"
"0",63,1,28,1,1,"0",38702,26,133,"0"
"1",51,1,38,0,1,"1",2630,124,152,"0"
"0",23,1,25,1,0,"1",2630,152,235,"0"
"0",21,1,15,1,0,"0",41519,160,183,"0"
"0",47,1,28,0,1,"1",38826,122,241,"0"
"0",47,1,28,0,1,"1",2630,124,148,"1"
"1",24,1,29,1,0,"0",34636,152,192,"0"
"0",20,1,45,1,0,"0",22702,160,191,"0"
"1",24,1,28,1,0,"0",49840,152,39,"0"
"1",23,1,28,0,0,"1",54188,152,131,"0"
"1",45,1,28,1,1,"0",2630,25,139,"0"
"0",20,1,8,0,0,"1",43485,160,45,"0"
"1",45,1,28,0,1,"1",31334,26,162,"0"
"1",52,1,28,1,1,"0",41751,26,161,"0"
"0",67,1,28,1,1,"0",49472,64,53,"0"
"1",43,1,38,0,1,"1",33894,26,215,"0"
"0",45,1,28,0,1,"1",30501,60,294,"0"
"1",68,1,28,1,1,"0",39240,30,256,"0"
"0",28,1,28,1,0,"0",80270,152,201,"0"
"1",26,1,17,1,0,"0",39765,152,159,"0"
"1",41,1,28,1,1,"0",27631,124,52,"0"
"1",69,1,28,1,1,"0",50447,26,167,"0"
"1",24,1,30,1,0,"0",32018,152,207,"0"
"0",26,1,21,1,0,"0",26100,152,40,"0"
"0",24,1,29,1,0,"0",24582,152,227,"0"
"1",57,1,28,0,1,"1",26926,25,81,"0"
"1",35,1,10,1,1,"0",2630,152,120,"0"
"0",34,1,28,0,1,"1",39573,122,56,"0"
"0",25,1,23,1,0,"0",44149,152,296,"0"
"1",26,1,23,1,0,"0",18984,152,57,"0"
"1",72,1,15,0,1,"1",34712,124,172,"0"
"0",47,1,3,0,1,"1",37412,124,101,"0"
"0",55,1,50,0,1,"1",24176,120,61,"0"
"1",60,1,11,0,1,"1",40513,124,65,"1"
"1",31,1,18,0,0,"1",25621,152,128,"1"
"1",49,1,28,0,1,"1",57673,26,115,"0"
"0",29,1,30,1,0,"0",22500,152,21,"0"
"0",34,1,28,1,1,"0",39902,26,180,"0"
"1",43,1,8,0,1,"1",43839,26,57,"0"
"0",29,1,46,0,0,"1",21713,152,285,"1"
"1",53,1,47,0,2,"1",41833,26,197,"0"
"1",31,1,28,1,0,"1",33940,152,261,"0"
"0",24,1,36,1,0,"0",33771,152,217,"0"
"0",75,1,8,1,1,"0",33837,124,299,"0"
"0",24,1,44,1,0,"0",27787,152,150,"0"
"1",22,1,33,1,0,"0",26703,152,174,"0"
"1",22,1,8,0,0,"0",32632,152,85,"0"
"1",46,1,28,0,1,"1",29990,26,89,"1"
"1",25,1,39,0,1,"1",2630,156,222,"1"
"1",50,1,12,0,1,"1",26528,124,227,"0"
"1",43,1,41,0,1,"0",27094,124,162,"0"
"0",26,1,37,1,0,"0",36477,152,245,"0"
"0",23,1,28,1,0,"0",48632,152,32,"0"
"0",40,1,28,1,1,"0",38754,26,231,"0"
"1",44,1,33,1,1,"0",2630,124,224,"0"
"1",24,1,15,1,0,"0",26300,152,157,"0"
"1",21,1,30,1,0,"0",49989,152,79,"0"
"0",24,1,6,1,0,"0",25807,152,103,"0"
"0",24,1,28,1,1,"0",36257,163,172,"0"
"0",44,1,28,0,1,"1",26211,26,260,"0"
"1",57,1,8,0,1,"1",40774,25,167,"0"
"0",27,1,28,1,0,"0",55503,152,224,"0"
"0",42,1,28,0,1,"1",21534,124,194,"0"
"1",27,1,33,1,0,"0",33247,152,59,"0"
"1",20,1,2,0,0,"1",2630,160,144,"0"
"1",20,1,28,0,1,"1",53133,156,113,"0"
"1",24,1,13,1,0,"1",2630,160,86,"0"
"0",33,1,28,0,1,"1",33788,122,24,"0"
"0",34,1,28,1,1,"0",49160,152,64,"0"
"0",23,1,37,1,0,"0",30520,152,267,"0"
"1",61,1,33,0,1,"1",34346,124,209,"0"
"0",25,1,8,1,0,"0",34211,152,181,"0"
"1",57,1,46,1,1,"0",2630,124,281,"0"
"1",58,1,0,1,1,"0",2630,25,42,"0"
"1",24,1,37,1,0,"0",40585,152,132,"0"
"0",61,1,15,0,1,"1",2630,156,266,"1"
"0",20,1,46,1,0,"0",22979,160,130,"0"
"0",25,1,18,1,0,"0",28716,152,33,"0"
"1",46,1,28,0,1,"1",2630,163,37,"0"
"0",28,1,13,0,0,"0",2630,152,181,"0"
"0",29,1,46,1,0,"0",21503,152,245,"0"
"1",51,1,15,0,1,"1",41207,26,114,"1"
"1",22,1,29,1,0,"0",36474,152,21,"0"
"1",75,1,47,0,2,"1",47067,157,138,"0"
"1",54,1,48,0,2,"1",2630,26,248,"0"
"1",68,1,41,1,1,"0",37615,12,203,"0"
"0",46,1,8,0,1,"1",31824,26,90,"1"
"0",21,1,46,1,0,"0",21499,160,100,"0"
"1",69,1,39,0,1,"1",31695,124,161,"0"
"1",51,1,8,1,1,"1",33684,30,31,"0"
"0",35,1,28,1,1,"0",28661,26,100,"0"
"0",57,1,40,1,1,"0",36779,124,55,"0"
"1",45,1,28,1,1,"0",31940,120,278,"0"
"0",49,1,28,1,1,"0",38650,24,184,"0"
"0",22,1,30,0,0,"0",27252,160,23,"0"
"1",50,1,28,0,1,"1",48395,24,154,"0"
"1",21,1,25,0,0,"1",28673,152,171,"0"
"0",23,1,6,1,0,"0",25380,152,241,"0"
"0",23,1,15,0,0,"1",30018,152,85,"0"
"1",57,1,8,1,1,"0",43174,124,232,"0"
"0",39,1,28,0,1,"1",30268,155,74,"0"
"0",74,1,41,1,1,"0",73015,12,37,"0"
"0",39,1,28,0,1,"1",30266,26,123,"0"
"0",42,1,41,0,1,"1",33938,124,27,"0"
"0",24,1,6,1,0,"0",45843,152,51,"0"
"0",33,1,15,1,0,"0",25606,152,119,"0"
"0",25,1,8,0,1,"1",2630,156,163,"1"
"1",45,1,28,0,1,"0",48366,124,61,"0"
"0",30,1,32,1,0,"0",28634,152,39,"0"
"1",22,1,15,1,0,"0",35567,152,201,"0"
"0",56,1,28,0,1,"1",40523,26,135,"1"
"0",24,1,3,0,0,"0",28194,152,52,"0"
"0",23,1,7,0,0,"1",45358,152,203,"0"
"0",69,1,28,1,1,"1",53563,124,193,"0"
"0",57,1,28,0,2,"1",45802,122,275,"0"
"0",24,1,8,1,0,"0",35942,152,275,"0"
"1",40,1,28,0,1,"1",36390,124,193,"0"
"0",24,1,15,0,0,"1",34253,152,118,"0"
"0",31,1,10,1,0,"0",31915,152,141,"0"
"1",44,1,41,0,1,"1",2630,30,286,"0"
"1",69,1,52,0,1,"1",37952,26,257,"0"
"1",26,1,32,0,0,"0",2630,152,88,"0"
"1",42,1,43,1,1,"0",27847,124,113,"0"
"1",56,1,11,0,1,"1",2630,124,231,"0"
"1",54,1,48,0,1,"1",2630,26,20,"0"
"0",50,1,8,0,1,"0",41062,124,18,"0"
"0",25,1,9,1,0,"0",27147,151,24,"0"
"1",58,1,28,0,1,"1",34296,124,170,"0"
"1",39,1,46,0,1,"1",25510,124,67,"0"
"1",43,1,48,0,1,"1",2630,124,96,"0"
"0",20,1,49,0,0,"1",21577,160,237,"0"
"1",26,1,28,1,0,"0",48957,152,285,"0"
"0",23,1,46,0,0,"1",25100,152,33,"0"
"1",53,1,46,1,1,"1",22048,122,134,"0"
"1",39,1,46,0,1,"1",30559,11,177,"0"
"0",68,1,28,0,1,"1",52817,26,164,"0"
"1",48,1,28,0,1,"1",35913,124,72,"0"
"0",51,1,31,0,1,"1",2630,124,288,"1"
"0",77,1,28,0,1,"1",29552,26,29,"0"
"0",79,1,3,0,1,"1",24909,124,75,"0"
"1",31,1,15,0,0,"1",2630,160,84,"0"
"1",49,1,28,0,2,"1",37917,124,233,"0"
"0",26,1,8,0,0,"1",32599,152,130,"0"
"0",23,1,28,1,0,"0",101333,152,24,"0"
"0",20,1,37,0,0,"0",31230,160,169,"0"
"0",42,1,48,0,1,"1",2630,26,120,"0"
"1",27,1,8,1,0,"0",51394,152,276,"0"
"1",21,1,8,1,0,"0",67135,160,233,"0"
"1",73,1,48,0,1,"1",2630,15,44,"0"
"1",28,1,35,1,0,"0",43064,152,69,"0"
"1",37,1,30,0,1,"1",19347,154,277,"1"
"1",38,1,36,1,1,"0",34578,152,218,"0"
"1",38,1,35,0,1,"1",46005,124,27,"0"
"0",21,1,46,0,0,"1",28787,152,153,"0"
"0",49,1,33,1,1,"0",32258,26,250,"0"
"0",45,1,28,0,1,"1",31855,55,63,"0"
"0",21,1,28,1,0,"0",56794,160,265,"0"
"0",23,1,18,1,0,"0",2630,152,122,"0"
"1",44,1,28,0,1,"1",48342,26,14,"0"
"1",51,1,28,0,1,"1",43124,26,193,"1"
"0",31,1,3,0,1,"1",23051,156,148,"0"
"1",53,1,28,0,1,"1",35824,26,33,"0"
"1",25,1,29,1,0,"0",32451,152,266,"0"
"0",28,1,50,1,0,"0",31239,152,65,"0"
"1",45,1,28,0,1,"1",38346,124,65,"0"
"1",25,1,36,1,0,"0",35556,152,212,"0"
"1",56,1,8,0,1,"1",31507,26,180,"0"
"1",22,1,26,0,0,"1",37050,124,233,"0"
"0",37,1,47,1,1,"0",24687,152,177,"0"
"1",27,1,43,1,0,"0",35810,152,298,"0"
"1",22,1,17,1,0,"0",29276,152,219,"0"
"1",28,1,28,0,1,"1",2630,156,75,"0"
"1",26,1,8,1,0,"1",45215,152,172,"0"
"1",23,1,8,1,0,"0",56285,152,91,"0"
"1",24,1,47,0,0,"0",28354,152,138,"0"
"0",37,1,28,0,0,"0",2630,1,192,"0"
"1",29,1,8,1,0,"0",43781,152,119,"0"
"1",53,1,8,0,1,"1",45919,124,114,"0"
"1",24,1,41,0,0,"0",31573,152,112,"0"
"1",46,1,30,0,1,"1",29750,26,55,"1"
"1",54,1,4,0,2,"1",2630,26,122,"0"
"1",67,1,46,1,1,"0",2630,26,23,"0"
"0",26,1,2,0,0,"1",26592,152,44,"0"
"1",30,1,8,1,0,"0",31985,124,216,"0"
"0",22,1,10,1,0,"0",23905,152,194,"0"
"0",36,1,35,0,1,"1",29793,26,76,"1"
"1",33,1,50,1,0,"0",28843,152,224,"0"
"1",52,0,50,0,1,"1",17250,18,140,"0"
"1",41,1,28,0,1,"1",2630,156,224,"1"
"1",39,1,21,1,1,"0",32651,152,92,"0"
"0",68,1,27,0,1,"1",2630,124,282,"1"
"1",50,1,28,0,1,"1",57670,122,168,"0"
"1",21,1,2,0,0,"0",25136,160,295,"0"
"1",21,1,46,1,0,"0",48701,160,235,"0"
"1",25,1,47,0,1,"1",34771,124,284,"1"
"1",55,1,28,0,1,"1",40903,124,58,"0"
"0",72,1,28,0,2,"1",25189,26,143,"1"
"1",30,1,33,0,1,"1",34891,154,42,"1"
"0",23,1,11,1,0,"0",37116,152,112,"0"
"0",24,1,12,1,0,"0",22616,152,238,"0"
"1",66,1,41,1,1,"1",39393,26,19,"0"
"0",44,1,50,0,1,"1",2630,124,224,"1"
"0",20,1,36,0,0,"1",32424,160,73,"0"
"1",22,1,28,1,0,"0",2630,152,285,"0"
"1",62,1,35,1,1,"0",36483,124,184,"0"
"0",30,1,47,0,0,"1",23069,152,158,"0"
"0",20,1,13,0,0,"1",29581,160,45,"0"
"1",46,1,7,1,1,"0",2630,160,195,"0"
"1",75,1,28,1,1,"1",32416,26,29,"0"
"1",25,1,8,1,0,"0",34692,160,296,"0"
"1",40,1,43,0,1,"1",2630,124,134,"0"
"1",62,1,13,0,2,"1",32407,157,185,"0"
"1",51,1,28,0,1,"1",40562,124,151,"1"
"0",70,1,28,1,1,"0",52095,13,243,"0"
"0",29,1,18,0,0,"0",34494,152,249,"0"
"1",25,1,6,0,0,"1",23171,160,142,"0"
"1",76,1,20,0,1,"0",2630,124,131,"0"
"0",25,1,28,0,0,"1",47166,152,250,"1"
"1",54,1,8,1,1,"0",38452,124,291,"0"
"1",29,1,21,0,0,"1",34474,152,282,"0"
"0",28,1,10,1,0,"0",25627,152,154,"0"
"0",59,1,28,1,1,"0",27975,124,104,"0"
"0",23,1,41,1,0,"0",33761,152,135,"0"
"1",29,1,50,1,0,"0",48313,152,25,"0"
"1",22,1,41,1,0,"0",33661,160,92,"0"
"1",25,1,50,1,0,"0",32129,152,226,"0"
"1",46,1,48,0,1,"1",2630,26,269,"0"
"0",29,1,32,0,0,"1",25117,152,222,"0"
"1",38,1,33,1,1,"0",30423,152,201,"0"
"0",66,1,28,1,1,"0",29830,26,229,"0"
"1",21,1,8,1,0,"0",51902,160,151,"0"
"1",40,1,8,1,1,"0",35185,26,197,"0"
"1",29,1,28,1,0,"0",43378,152,64,"0"
"0",24,1,14,1,0,"0",31680,152,210,"0"
"1",44,1,28,0,1,"1",37174,156,216,"1"
"0",24,1,14,1,0,"0",29694,152,60,"0"
"1",41,1,30,0,1,"1",32637,124,167,"0"
"1",38,1,9,1,1,"0",2630,26,142,"0"
"1",22,1,47,0,0,"1",24582,152,175,"0"
"0",26,1,28,1,0,"0",38720,152,114,"0"
"1",50,1,28,0,2,"1",30136,124,82,"0"
"0",20,1,8,1,0,"0",24061,160,45,"0"
"1",50,1,28,0,1,"1",57499,8,276,"0"
"1",23,1,15,1,0,"0",31413,152,170,"0"
"1",49,1,46,0,1,"1",2630,157,149,"0"
"1",35,1,50,0,1,"0",2630,124,218,"0"
"1",75,0,41,0,2,"1",35054,106,242,"0"
"1",43,1,28,1,1,"0",27941,26,164,"0"
"0",77,1,28,0,1,"1",48326,122,252,"0"
"1",58,1,28,1,1,"1",43775,124,20,"0"
"1",22,1,30,1,0,"0",30529,152,93,"0"
"0",21,1,9,0,0,"0",47577,160,78,"0"
"0",22,1,37,1,0,"0",41141,152,285,"0"
"0",38,1,41,1,1,"0",2630,124,31,"0"
"0",51,1,28,0,2,"1",36759,124,30,"0"
"0",57,1,28,0,1,"1",45316,55,180,"1"
"0",49,1,37,1,1,"0",39971,26,31,"0"
"1",44,1,28,0,1,"1",64661,124,23,"1"
"0",27,1,33,1,0,"0",29005,152,285,"0"
"0",54,1,28,0,1,"1",44479,124,121,"0"
"1",48,1,50,0,1,"1",37859,124,103,"1"
"1",24,1,50,0,0,"1",46151,152,20,"0"
"0",55,1,38,0,1,"1",38209,156,152,"0"
"1",71,1,28,0,1,"1",2630,156,284,"0"
"0",29,1,44,0,0,"0",28365,152,88,"0"
"1",25,1,39,0,0,"1",29256,160,90,"0"
"0",22,1,8,1,0,"0",44017,152,47,"0"
