"Gender","Age","Driving_License","Region_Code","Previously_Insured","Vehicle_Age","Vehicle_Damage","Annual_Premium","Policy_Sales_Channel","Vintage","Response"
"0",42,1,46,1,1,"0",25068,124,17,"0"
"1",30,1,8,0,0,"1",50373,124,125,"1"
"1",40,1,48,1,1,"0",2630,124,153,"0"
"0",52,1,45,0,1,"1",36328,8,156,"1"
"0",23,1,9,0,0,"0",29314,151,234,"0"
"0",28,1,41,0,0,"0",2630,160,66,"0"
"0",59,1,41,1,1,"0",2630,26,99,"0"
"0",26,1,50,1,0,"0",22649,152,273,"0"
"0",23,1,15,1,0,"0",25165,152,100,"0"
"0",45,1,8,0,1,"1",42744,124,293,"0"
"0",30,1,28,0,0,"1",41937,152,125,"1"
"0",76,1,28,1,1,"0",32552,26,226,"0"
"1",30,1,12,1,0,"0",2630,1,256,"0"
"0",39,1,28,0,1,"1",40677,124,189,"1"
"0",42,1,28,0,2,"1",39720,25,191,"0"
"1",40,1,28,0,1,"1",39585,124,259,"1"
"1",35,1,13,1,1,"0",2630,154,30,"0"
"0",22,1,35,1,0,"0",42398,160,155,"0"
"0",43,1,28,0,1,"1",42782,26,164,"1"
"1",21,1,47,1,0,"0",26211,152,95,"0"
"0",33,1,28,1,1,"0",33852,26,148,"0"
"0",42,1,28,0,1,"1",49993,26,49,"1"
"0",73,1,28,0,1,"1",33474,26,179,"0"
"1",24,1,28,1,0,"0",50277,152,277,"0"
"1",40,1,28,1,1,"0",2630,26,157,"0"
"1",48,1,33,0,1,"1",2630,26,131,"0"
"1",34,1,28,0,1,"1",33380,124,119,"0"
"1",20,1,46,0,0,"1",51195,160,76,"1"
"0",45,1,28,0,1,"1",37841,26,66,"0"
"1",42,1,28,0,2,"1",40745,122,285,"0"
"0",31,1,13,0,0,"1",26315,26,148,"0"
"1",38,1,33,1,1,"0",28933,124,291,"0"
"1",61,1,28,0,2,"1",71760,26,145,"0"
"0",25,1,49,0,0,"0",43577,152,93,"0"
"1",21,1,2,0,0,"1",27996,160,14,"0"
"1",37,1,45,0,1,"1",27470,108,60,"0"
"1",69,1,46,1,1,"0",26685,124,163,"0"
"0",68,1,46,1,1,"0",2630,21,230,"0"
"1",20,1,28,0,1,"1",29424,26,245,"0"
"1",43,1,10,0,1,"1",23416,124,284,"1"
"0",69,1,8,0,2,"1",63282,26,174,"0"
"1",48,1,28,0,1,"1",65514,124,184,"1"
"1",23,1,46,1,0,"0",27234,160,241,"0"
"0",73,1,49,0,1,"1",2630,26,100,"0"
"1",60,1,28,0,2,"1",42655,122,176,"0"
"1",51,1,17,0,1,"1",2630,124,112,"0"
"1",23,1,30,0,0,"0",30891,152,184,"0"
"1",64,1,3,0,1,"1",2630,26,292,"0"
"1",52,1,39,0,1,"1",31557,124,297,"0"
"1",27,1,8,0,0,"1",30208,152,32,"0"
"1",21,1,49,0,0,"1",21030,152,121,"0"
"1",56,1,28,1,1,"0",37732,61,28,"0"
"0",42,1,8,1,1,"0",30302,26,159,"0"
"0",22,1,30,1,0,"0",32312,152,211,"0"
"0",21,1,25,1,0,"0",2630,152,55,"0"
"1",23,1,35,0,0,"1",30890,154,86,"1"
"0",27,1,28,1,0,"0",32219,152,28,"0"
"0",41,1,35,0,1,"0",32679,152,175,"0"
"0",23,1,15,1,0,"0",18049,152,287,"0"
"1",39,1,50,0,1,"1",34497,124,296,"1"
"1",35,1,28,0,1,"1",53223,26,13,"0"
"1",51,1,6,1,1,"0",17758,26,23,"0"
"1",51,1,28,0,2,"1",2630,26,214,"0"
"0",30,1,18,0,0,"1",40910,152,289,"0"
"0",69,1,28,0,2,"1",52719,124,215,"0"
"1",24,1,36,0,0,"1",30290,152,176,"0"
"1",40,1,8,0,1,"0",26503,124,147,"1"
"0",44,1,28,0,1,"1",41741,124,81,"0"
"1",21,1,28,1,0,"0",20748,160,119,"0"
"0",23,1,46,1,0,"0",16936,152,233,"0"
"1",20,1,50,0,0,"0",36934,160,137,"0"
"1",44,1,28,0,2,"1",2630,26,284,"0"
"1",24,1,2,1,0,"0",23860,152,258,"0"
"1",21,1,21,1,0,"0",22974,152,117,"0"
"0",24,1,50,0,0,"1",22399,152,262,"0"
"1",24,1,6,0,0,"1",2630,160,19,"0"
"1",68,1,8,0,2,"1",2630,124,77,"0"
"1",57,1,0,1,1,"0",2630,26,10,"0"
"0",65,1,8,1,1,"0",45559,26,250,"0"
"0",26,1,28,0,0,"1",29153,152,268,"0"
"0",56,1,30,1,1,"0",27304,152,47,"0"
"1",46,1,28,1,1,"1",56368,61,184,"0"
"1",56,1,28,0,2,"1",2630,26,133,"1"
"0",38,1,28,0,0,"1",54969,3,232,"1"
"1",63,1,30,0,1,"1",2630,124,225,"0"
"0",24,1,11,0,0,"1",2630,152,242,"0"
"0",21,1,33,1,0,"0",29287,152,285,"0"
"1",46,1,36,1,1,"0",28899,26,85,"0"
"1",24,1,46,1,0,"0",51405,152,193,"0"
"0",25,1,45,1,0,"0",26501,152,135,"0"
"1",30,1,11,1,0,"0",29207,152,111,"0"
"0",21,1,25,0,0,"1",22234,160,234,"0"
"0",25,1,8,0,0,"1",41837,160,147,"0"
"1",41,1,28,0,1,"1",42120,122,81,"0"
"0",29,1,2,0,0,"0",36538,152,219,"0"
"0",24,1,27,0,0,"1",2630,160,225,"1"
"1",31,1,28,0,0,"1",40233,124,275,"0"
"1",57,1,43,0,1,"1",60543,26,166,"0"
"1",33,1,8,1,1,"0",58798,124,10,"0"
"0",26,1,28,1,0,"0",23931,152,41,"0"
"1",56,1,8,0,1,"0",70899,26,200,"0"
"1",54,1,28,0,1,"1",39770,35,227,"0"
"1",45,1,39,0,1,"1",2630,26,187,"0"
"0",25,1,11,0,0,"1",2630,152,174,"0"
"1",26,1,44,1,0,"0",27466,152,178,"0"
"1",22,1,35,0,0,"1",47601,152,269,"0"
"1",75,1,28,0,1,"1",2630,124,121,"0"
"0",27,1,28,1,0,"0",48307,152,256,"0"
"0",22,1,13,0,0,"1",34654,152,236,"1"
"1",26,1,8,0,0,"1",28106,152,172,"0"
"1",35,1,27,0,1,"1",19381,157,171,"0"
"1",38,1,28,0,1,"1",30998,26,131,"0"
"0",49,1,28,1,1,"0",39497,13,12,"0"
"1",51,1,4,0,1,"1",30399,124,170,"0"
"0",24,1,36,1,0,"0",42448,152,161,"0"
"1",23,1,28,1,0,"0",29086,152,85,"0"
"1",24,1,47,1,0,"0",38821,152,60,"0"
"0",22,1,49,1,0,"0",30313,152,235,"0"
"0",64,1,28,1,1,"0",38939,124,93,"0"
"0",25,1,41,1,0,"0",33718,152,28,"0"
"1",55,1,22,0,1,"1",42084,26,58,"0"
"1",39,1,37,0,1,"1",37614,26,217,"0"
"1",49,1,28,0,1,"1",48860,124,257,"0"
"0",72,1,28,1,1,"0",43597,26,208,"0"
"0",57,1,8,1,1,"0",2630,156,299,"0"
"1",28,1,2,1,0,"0",26525,152,262,"0"
"1",34,1,35,0,0,"1",39772,152,232,"0"
"1",23,1,47,0,0,"1",2630,163,18,"0"
"0",42,1,28,1,1,"0",53500,26,299,"0"
"0",38,1,28,1,1,"0",35023,124,47,"0"
"0",21,1,8,1,0,"0",31394,152,247,"0"
"0",47,1,7,1,1,"0",2630,26,110,"0"
"0",20,1,11,0,1,"1",33527,124,73,"0"
"1",51,1,8,1,1,"0",52822,7,124,"0"
"1",22,1,46,0,0,"1",25945,152,131,"0"
"1",47,1,14,0,1,"1",2630,156,78,"0"
"1",36,1,50,0,1,"1",40786,124,187,"0"
"0",31,1,36,0,0,"1",30227,152,19,"0"
"0",29,1,11,0,0,"0",62833,152,78,"0"
"1",21,1,47,1,0,"0",2630,152,183,"0"
"1",37,1,28,1,1,"0",35879,124,287,"0"
"0",51,1,29,0,1,"1",37985,26,105,"0"
"1",24,1,45,1,0,"0",70657,152,260,"0"
"1",34,1,6,1,1,"0",27930,124,60,"0"
"1",60,1,18,1,1,"0",2630,152,189,"0"
"0",22,1,30,1,0,"0",33611,152,97,"0"
"0",25,1,6,1,0,"0",22911,152,131,"0"
"1",47,1,28,0,1,"1",51165,124,199,"0"
"0",36,1,48,0,1,"1",2630,26,155,"1"
"1",45,1,31,1,1,"0",2630,124,152,"0"
"1",63,1,46,0,1,"1",27233,26,17,"1"
"1",25,1,39,0,1,"1",28071,156,123,"1"
"0",32,1,28,1,0,"0",31469,152,102,"0"
"0",45,1,29,0,1,"1",25940,124,182,"0"
"0",27,1,28,1,0,"0",56300,152,213,"0"
"1",41,1,28,1,1,"0",33773,124,194,"0"
"1",34,1,33,1,0,"0",2630,156,34,"0"
"0",74,1,8,1,1,"0",60943,7,44,"0"
"1",22,1,41,1,0,"0",61285,152,56,"0"
"0",41,1,28,0,1,"0",27910,124,136,"0"
"1",27,1,28,0,1,"1",53767,26,135,"0"
"1",48,1,28,0,1,"1",56787,26,64,"0"
"1",56,1,9,0,1,"1",39347,124,194,"0"
"1",49,1,25,0,1,"1",30333,154,206,"0"
"0",44,1,48,1,1,"0",2630,15,203,"0"
"1",26,1,6,0,0,"1",25339,152,20,"0"
"0",25,1,30,0,0,"1",22540,152,60,"0"
"1",27,1,6,1,0,"0",27699,152,110,"0"
"1",67,1,28,0,1,"1",28715,124,128,"0"
"0",25,1,28,1,0,"0",70943,152,46,"0"
"1",24,1,3,1,0,"0",23164,152,198,"0"
"0",22,1,8,1,0,"0",39912,152,223,"0"
"0",23,1,46,1,0,"0",22919,152,200,"0"
"0",53,1,30,1,1,"0",30099,140,16,"0"
"0",25,1,50,1,0,"0",37806,152,64,"0"
"0",66,1,17,0,2,"1",2630,26,29,"0"
"1",67,1,18,1,1,"0",2630,26,81,"0"
"1",39,1,43,1,1,"0",2630,26,262,"0"
"1",49,1,12,0,1,"1",2630,124,167,"0"
"0",23,1,47,1,0,"0",38420,152,64,"0"
"1",36,1,3,0,1,"1",19967,124,198,"0"
"1",54,1,28,0,2,"1",27726,157,200,"0"
"1",24,1,8,1,0,"0",36586,152,185,"0"
"0",24,1,28,1,0,"1",53133,152,277,"0"
"1",44,1,50,0,1,"1",35881,124,57,"1"
"1",55,1,7,0,1,"1",32420,124,210,"1"
"1",24,1,41,1,0,"0",29068,152,134,"0"
"0",54,1,28,0,2,"1",42710,26,123,"0"
"0",25,1,37,1,0,"0",57019,152,103,"0"
"0",29,1,28,1,0,"0",32388,152,196,"0"
"1",53,1,28,1,1,"0",41588,26,143,"0"
"1",24,1,15,1,0,"0",34223,152,163,"0"
"1",25,1,35,1,0,"0",36206,152,131,"0"
"1",28,1,28,0,0,"1",34503,152,169,"0"
"1",38,1,10,0,1,"1",42350,124,139,"0"
"0",21,1,46,1,0,"0",28155,152,218,"0"
"0",51,1,28,0,1,"1",42456,152,256,"0"
"1",21,1,11,1,1,"0",28427,124,49,"0"
"1",21,1,28,0,0,"1",2630,26,144,"0"
"1",29,1,41,1,0,"0",31782,152,209,"0"
"1",24,1,8,1,0,"0",31024,152,180,"0"
"0",26,1,41,1,0,"0",32599,152,42,"0"
"0",30,1,46,1,0,"0",36900,151,234,"0"
"1",46,1,1,1,1,"0",2630,124,22,"0"
"1",27,1,35,0,0,"1",25304,152,92,"0"
"1",30,1,35,1,0,"0",24728,152,227,"0"
"0",23,1,33,1,0,"0",31499,152,84,"0"
"1",45,1,8,1,1,"0",42031,124,295,"0"
"1",23,1,25,0,0,"1",30870,160,109,"0"
"0",51,1,10,0,2,"1",2630,26,299,"0"
"0",54,1,28,0,1,"1",38393,26,194,"1"
"1",26,1,6,0,0,"1",21973,152,246,"0"
"1",23,1,28,0,1,"1",40159,158,290,"1"
"0",31,1,39,0,1,"0",2630,156,246,"0"
"1",21,1,46,1,0,"0",22765,160,253,"0"
"1",63,1,27,0,1,"0",25501,26,102,"0"
"1",44,1,23,0,1,"1",27014,163,63,"1"
"0",25,1,28,0,0,"1",31822,152,219,"0"
"1",63,1,23,0,1,"1",2630,156,212,"0"
"0",29,1,28,1,0,"0",32950,152,207,"0"
"0",28,1,46,1,0,"0",38530,152,67,"0"
"1",44,1,46,1,1,"0",27926,26,291,"0"
"1",23,1,27,0,0,"1",27073,152,79,"0"
"1",26,1,41,1,0,"0",29583,152,277,"0"
"0",56,1,43,0,1,"1",39780,26,128,"0"
"1",24,1,45,1,0,"0",25320,152,279,"0"
"0",23,1,28,0,0,"1",45927,152,184,"0"
"0",26,1,16,0,0,"0",31720,152,193,"0"
"1",38,1,28,1,1,"0",37042,26,121,"0"
"1",21,1,8,1,0,"0",50418,160,282,"0"
"1",70,1,28,0,1,"0",41849,26,252,"0"
"0",23,1,8,0,0,"1",43128,152,153,"0"
"0",28,1,13,0,0,"1",26407,122,296,"0"
"0",27,1,30,1,0,"0",2630,152,237,"0"
"1",22,1,4,1,0,"0",28331,152,21,"0"
"0",40,1,50,1,1,"1",35119,8,182,"0"
"1",44,1,8,1,1,"0",2630,26,151,"0"
"1",25,1,30,0,0,"0",18248,160,250,"0"
"0",21,1,15,0,0,"0",32609,152,217,"0"
"1",21,1,2,0,0,"0",29140,160,82,"0"
"0",49,1,28,0,1,"1",229935,124,124,"0"
"1",49,1,28,1,1,"0",66620,52,117,"0"
"1",41,1,28,0,1,"1",75763,26,192,"1"
"1",23,1,30,1,0,"0",21510,152,187,"0"
"0",29,1,8,0,0,"1",47665,152,152,"0"
"1",21,1,21,0,0,"1",31018,152,144,"0"
"1",40,1,10,0,1,"1",2630,156,150,"0"
"0",26,1,47,1,0,"0",2630,152,51,"0"
"1",58,1,10,1,1,"0",2630,24,223,"0"
"0",26,1,29,1,0,"0",31258,152,295,"0"
"1",43,1,15,0,1,"1",45049,14,215,"0"
"1",45,1,7,1,1,"0",2630,124,220,"0"
"1",27,1,46,1,0,"0",19160,152,43,"0"
"1",50,1,37,1,1,"0",29187,26,109,"0"
"0",35,1,3,0,1,"1",24911,160,235,"0"
"1",26,1,33,1,0,"0",53356,152,45,"0"
"1",55,1,28,1,1,"0",43381,13,13,"0"
"1",32,1,41,1,0,"0",21574,152,74,"0"
"0",51,1,28,1,1,"0",25179,152,123,"0"
"1",32,1,39,0,1,"1",29665,124,249,"0"
"0",51,1,15,1,1,"0",44492,124,51,"0"
"0",27,1,28,1,0,"0",76737,152,13,"0"
"0",40,1,7,0,1,"1",35517,26,279,"1"
"0",49,1,28,0,1,"1",38374,124,135,"0"
"0",51,1,8,1,1,"0",48251,124,292,"0"
"0",31,1,28,1,0,"0",39523,152,44,"0"
"0",31,1,45,1,0,"0",35721,152,61,"0"
"1",38,1,26,0,1,"1",31651,124,164,"0"
"0",35,1,7,0,1,"1",2630,156,179,"0"
"1",59,1,47,0,1,"1",37446,26,93,"0"
"1",37,1,28,0,1,"1",37375,15,278,"1"
"0",23,1,37,1,0,"0",30898,152,178,"0"
"1",46,1,33,1,1,"0",32140,30,93,"0"
"0",24,1,28,1,0,"0",2630,152,274,"0"
"1",74,1,47,1,1,"0",32992,26,107,"0"
"0",29,1,21,1,0,"0",22793,152,52,"0"
"0",22,1,24,1,0,"0",46059,152,235,"0"
"1",24,1,45,0,0,"1",26568,152,36,"0"
"1",23,1,30,0,0,"0",27558,152,277,"0"
"0",74,1,41,0,1,"1",40993,26,265,"0"
"1",26,1,33,1,0,"0",44891,152,147,"0"
"1",54,1,28,0,2,"1",46927,26,87,"1"
"1",23,1,6,1,0,"0",43445,152,97,"0"
"0",27,1,28,1,0,"0",26816,152,74,"0"
"0",25,1,41,1,0,"0",32003,152,272,"0"
"0",42,1,28,0,1,"1",41771,26,198,"0"
"0",62,1,28,0,1,"1",2630,124,58,"0"
"0",52,1,28,0,1,"0",54319,152,57,"0"
"1",34,1,29,0,1,"1",34655,124,291,"1"
"0",30,1,41,1,1,"0",17029,109,17,"0"
"1",44,1,28,0,1,"0",68799,26,223,"0"
"0",67,1,28,0,1,"1",58869,26,111,"0"
"0",22,1,37,0,0,"0",31310,152,190,"0"
"0",25,1,44,1,0,"0",33274,152,156,"0"
"0",57,1,28,0,1,"1",38874,26,42,"1"
"1",42,1,28,0,1,"1",39624,154,102,"0"
"1",51,1,18,1,1,"0",23356,124,78,"0"
"1",63,1,28,0,2,"1",81849,26,139,"0"
"0",25,1,36,1,0,"0",49891,152,67,"0"
"0",21,1,45,0,0,"1",27993,152,11,"0"
"1",37,1,41,0,1,"1",43640,12,13,"1"
"1",24,1,8,1,0,"0",45598,152,249,"0"
"0",35,1,8,1,1,"0",41393,26,293,"0"
"1",36,1,41,1,1,"0",29049,152,40,"0"
"1",42,1,28,0,1,"1",31488,61,13,"1"
"0",28,1,46,1,0,"0",37537,152,233,"0"
"1",36,1,50,0,1,"1",51372,163,198,"1"
"0",75,1,43,0,1,"1",40214,26,294,"0"
"1",42,1,28,0,1,"1",24937,124,153,"1"
"0",33,1,28,0,0,"1",33179,124,16,"1"
"0",25,1,43,0,0,"0",2630,152,61,"0"
"0",53,1,28,0,1,"1",46090,26,18,"0"
"1",55,1,29,0,1,"1",37346,26,127,"1"
"0",24,1,7,0,0,"0",33857,152,108,"0"
"0",40,1,43,0,1,"1",34172,26,68,"0"
"0",22,1,41,1,0,"0",51935,152,219,"0"
"0",30,1,8,1,1,"0",37651,26,125,"0"
"0",57,1,29,0,1,"1",43716,26,266,"0"
"1",22,1,8,1,0,"0",47260,152,38,"0"
"0",24,1,47,1,0,"0",25589,26,27,"0"
"0",44,1,28,0,1,"1",37097,29,15,"0"
"0",42,1,28,0,1,"1",21619,26,225,"0"
"1",26,1,36,1,0,"1",32284,152,92,"0"
"1",41,1,15,0,1,"1",2630,124,278,"0"
"0",22,1,45,1,0,"0",32198,152,127,"0"
"0",24,1,13,1,0,"0",26785,152,104,"0"
"0",21,1,33,1,0,"0",30479,152,36,"0"
"1",24,1,28,0,0,"1",53673,160,92,"0"
"1",23,1,41,1,0,"0",25767,152,140,"0"
"0",23,1,46,1,0,"0",34068,152,64,"0"
"0",58,1,28,1,1,"0",2630,60,171,"0"
"1",28,1,28,1,0,"0",33134,152,276,"0"
"0",33,1,28,0,1,"1",31382,26,288,"1"
"0",53,1,30,1,1,"0",30991,152,214,"0"
"1",28,1,30,1,0,"0",21584,151,108,"0"
"0",28,1,37,0,1,"0",2630,156,64,"0"
"1",23,1,30,1,0,"0",30236,152,134,"0"
"0",24,1,3,1,0,"0",18972,152,235,"0"
"1",30,1,35,1,1,"0",29269,124,33,"0"
"0",35,1,11,0,1,"1",33929,152,132,"0"
"1",43,1,28,0,1,"1",27761,124,108,"1"
"0",21,1,43,1,0,"0",32318,160,175,"0"
"1",63,1,8,0,1,"1",2630,124,189,"0"
"0",23,1,25,1,0,"0",29711,26,127,"0"
"1",55,1,28,1,1,"0",35378,124,18,"0"
"0",25,1,34,0,0,"1",30981,152,203,"0"
"1",54,1,48,0,1,"1",2630,124,65,"0"
"0",52,1,48,1,1,"0",2630,15,129,"0"
"1",44,1,28,0,2,"1",37849,26,252,"1"
"1",45,1,28,1,1,"0",33783,23,137,"0"
"0",69,1,28,0,1,"1",42382,124,19,"0"
"1",28,1,37,1,0,"0",35733,152,76,"0"
"1",43,1,24,0,1,"1",28179,26,69,"1"
"1",53,1,46,0,1,"1",2630,26,295,"0"
"1",69,1,28,1,1,"0",34022,26,281,"0"
"1",60,1,28,1,1,"0",32135,23,293,"0"
"0",22,1,45,1,0,"0",20448,152,247,"0"
"1",51,1,28,0,1,"1",31156,163,47,"1"
"0",45,1,28,0,1,"1",30022,26,127,"1"
"1",22,1,13,1,0,"0",28832,152,265,"0"
"0",20,1,26,0,0,"1",33664,160,193,"0"
"1",32,1,2,1,1,"0",31575,124,106,"0"
"1",58,1,28,0,2,"1",33165,125,156,"0"
"1",70,1,8,0,2,"1",38565,26,61,"0"
"0",24,1,28,1,0,"0",32422,152,55,"0"
"1",29,1,28,0,0,"1",26450,152,116,"0"
"0",21,1,31,1,0,"0",2630,160,271,"0"
"0",23,1,12,0,0,"1",39818,124,48,"0"
"0",21,1,11,0,0,"1",2630,163,103,"0"
"0",30,1,16,1,0,"0",24436,152,95,"0"
"1",23,1,33,1,0,"0",2630,152,278,"0"
"0",52,1,28,0,1,"1",35472,124,275,"1"
"0",29,1,2,1,0,"0",36283,152,39,"0"
"0",73,1,29,0,1,"1",38892,26,118,"1"
"0",62,1,28,0,1,"1",25582,155,42,"1"
"0",23,1,46,1,0,"0",21276,152,30,"0"
"0",25,1,15,0,0,"0",2630,152,191,"0"
"0",26,1,15,1,0,"0",42022,26,239,"0"
"1",22,1,8,0,0,"1",47102,26,53,"0"
"1",55,1,46,0,1,"1",24776,124,200,"0"
"1",37,1,28,0,1,"1",28668,124,11,"0"
"1",21,1,46,1,0,"0",34654,160,101,"0"
"1",38,1,28,1,1,"0",2630,26,24,"0"
"0",41,1,8,0,1,"1",29334,124,67,"0"
"0",27,1,50,1,0,"0",35434,152,165,"0"
"0",20,1,8,0,0,"1",41030,160,54,"0"
"1",39,1,0,0,1,"1",2630,122,94,"0"
"0",27,1,36,0,0,"0",2630,152,26,"0"
"0",24,1,14,0,0,"1",2630,152,289,"0"
"1",29,1,8,1,0,"0",36598,152,176,"0"
"1",20,1,13,0,0,"1",34862,160,272,"0"
"1",59,1,47,0,1,"1",2630,124,11,"0"
"1",23,1,11,1,0,"0",26448,152,166,"0"
"1",60,1,26,1,1,"0",39176,122,144,"0"
"1",48,1,6,0,1,"1",30367,26,273,"0"
"1",24,1,46,1,0,"0",28195,152,79,"0"
"1",31,1,28,0,0,"0",65866,152,228,"0"
"1",53,1,28,1,1,"0",68970,26,106,"0"
"0",30,1,28,0,1,"1",43262,154,193,"1"
"1",57,1,8,0,1,"1",33581,124,255,"0"
"1",49,1,46,1,1,"0",25697,26,153,"0"
"1",25,1,37,1,0,"0",2630,152,275,"0"
"1",32,1,28,0,0,"1",36121,124,279,"0"
"1",55,1,11,0,1,"1",41461,124,33,"0"
"0",43,1,28,0,1,"1",26608,122,208,"0"
"1",44,1,28,0,1,"1",36373,122,244,"0"
"0",20,1,11,1,0,"0",40580,160,117,"0"
"0",43,1,37,0,1,"1",26936,128,299,"0"
"1",67,1,28,0,1,"1",54710,124,272,"1"
"0",22,1,46,1,0,"0",23766,152,24,"0"
"0",51,1,28,0,0,"1",45887,26,130,"1"
"0",22,1,17,0,0,"1",33056,152,34,"0"
"1",21,1,49,1,0,"0",27517,152,295,"0"
"0",29,1,41,1,0,"0",41179,152,222,"0"
"1",28,1,11,0,0,"1",2630,152,49,"0"
"1",48,1,28,0,1,"1",39803,124,174,"0"
"1",39,1,28,0,2,"1",54239,26,203,"1"
"0",25,1,15,0,0,"1",2630,152,118,"0"
"0",25,1,3,1,0,"0",2630,26,16,"0"
"1",73,1,28,0,1,"1",26513,124,228,"0"
"0",64,1,22,1,1,"1",33869,124,176,"0"
"1",29,1,21,0,0,"1",23834,152,88,"0"
"1",35,1,35,1,1,"1",43879,124,163,"0"
"0",47,1,35,0,1,"1",42389,124,128,"0"
"0",24,1,8,1,0,"0",41362,152,250,"0"
"1",40,1,28,0,1,"1",41745,157,135,"0"
"0",21,1,8,1,0,"0",24762,160,244,"0"
"0",40,1,28,0,1,"1",35759,54,24,"0"
"0",31,1,28,1,0,"0",32835,152,275,"0"
"0",24,1,6,1,0,"0",16576,152,39,"0"
"1",49,1,28,1,1,"0",38223,60,214,"0"
"0",22,1,28,0,0,"1",57863,152,108,"0"
"0",65,1,28,0,1,"1",40280,124,158,"0"
"0",37,1,7,0,1,"0",2630,124,228,"0"
"1",21,1,8,0,0,"1",39333,152,43,"0"
"0",24,1,7,0,0,"1",42539,152,55,"0"
"1",29,1,4,0,0,"1",2630,156,17,"0"
"1",22,1,41,1,0,"0",29169,152,256,"0"
"1",48,1,28,0,1,"1",39144,26,133,"1"
"1",61,1,46,1,1,"0",32506,26,104,"0"
"0",25,1,11,1,0,"0",37918,152,22,"0"
"1",21,1,8,0,0,"0",60859,152,73,"0"
"0",24,1,11,1,0,"0",26615,152,233,"0"
"1",31,1,28,0,1,"1",48936,124,212,"0"
"0",24,1,37,1,0,"0",43085,152,265,"0"
"1",36,1,28,1,1,"0",54026,26,109,"0"
"0",57,1,18,1,1,"0",35735,152,273,"0"
"1",44,1,28,0,2,"1",53391,26,37,"1"
"1",37,1,41,0,1,"1",28712,124,95,"0"
"1",45,1,8,1,1,"0",41426,124,105,"0"
"1",42,1,28,0,1,"1",29830,124,265,"0"
"0",53,1,28,1,1,"0",45862,26,219,"0"
"0",65,1,28,0,1,"1",30676,26,142,"0"
"1",45,1,28,0,1,"1",34273,124,89,"0"
"0",49,1,50,0,1,"0",32971,152,246,"0"
"0",23,1,11,1,0,"0",25505,152,292,"0"
"1",22,1,11,0,0,"1",34938,152,126,"0"
"1",30,1,11,0,1,"1",2630,157,258,"1"
"0",43,1,3,1,1,"0",25185,124,195,"0"
"0",30,1,30,1,0,"0",30869,152,52,"0"
"1",24,1,8,0,0,"1",33480,152,31,"0"
"1",45,1,8,1,1,"0",48183,124,160,"0"
"1",51,1,19,1,1,"0",22954,124,56,"0"
"0",23,1,13,1,0,"0",22995,152,249,"0"
"1",22,1,28,0,0,"1",31908,152,195,"0"
"1",48,1,11,1,1,"0",20612,26,62,"0"
"1",64,1,28,1,1,"0",46409,26,166,"0"
"0",32,1,29,0,1,"0",2630,156,15,"0"
"0",22,1,29,1,0,"0",37842,152,135,"0"
"1",28,1,18,0,1,"0",2630,157,278,"0"
"0",26,1,41,1,0,"0",31219,152,204,"0"
"1",66,1,15,1,1,"0",41793,14,69,"0"
"1",50,1,28,0,1,"1",43340,124,187,"0"
"0",27,1,8,0,0,"0",42231,152,95,"0"
"0",46,1,28,0,1,"0",44503,124,66,"0"
"1",43,1,35,0,1,"0",23708,26,173,"0"
"1",24,1,15,1,0,"0",2630,152,244,"0"
"0",41,1,28,0,1,"1",34128,42,23,"0"
"1",59,1,28,1,1,"0",35791,26,177,"0"
"1",23,1,11,1,0,"0",37475,152,267,"0"
"1",51,1,28,0,1,"0",46090,13,56,"0"
"0",50,1,35,1,1,"0",2630,124,266,"0"
"0",28,1,35,1,0,"0",31193,152,13,"0"
"0",67,1,46,1,1,"0",24180,26,110,"0"
"0",23,1,28,0,0,"1",2630,156,297,"0"
"0",29,1,9,1,0,"0",2630,151,136,"0"
"0",36,1,29,0,1,"1",24829,26,176,"1"
"0",21,1,47,1,0,"0",36921,152,205,"0"
"0",24,1,39,0,0,"1",34681,152,163,"0"
"1",48,1,6,0,1,"1",35676,26,63,"0"
"1",40,1,30,1,1,"0",26419,124,38,"0"
"1",52,1,28,0,1,"1",35910,26,261,"0"
"0",31,1,2,0,1,"1",2630,157,23,"1"
"1",23,1,50,1,0,"0",32597,152,19,"0"
"0",43,1,28,1,1,"0",42644,26,288,"0"
"0",22,1,11,1,0,"0",33190,152,181,"0"
"0",56,1,28,0,1,"1",25731,26,138,"0"
"1",21,1,4,0,0,"1",35108,160,135,"0"
"0",36,1,48,0,1,"1",2630,26,114,"0"
"0",40,1,8,0,1,"1",2630,157,18,"0"
"1",47,1,9,0,1,"1",2630,24,250,"0"
"1",28,1,28,1,0,"0",48839,152,29,"0"
"1",26,1,28,1,0,"0",46712,152,26,"0"
"1",46,1,10,0,1,"1",2630,157,66,"0"
"0",26,1,42,0,0,"1",35662,152,260,"0"
"1",55,1,7,0,2,"1",36922,124,162,"0"
"0",36,1,15,0,1,"1",31809,152,285,"0"
"0",22,1,46,1,0,"0",31169,152,128,"0"
"0",73,1,1,1,1,"0",2630,124,188,"0"
"0",43,1,28,0,1,"1",63227,26,166,"0"
"1",25,1,10,0,0,"1",2630,152,69,"1"
"1",23,1,22,0,0,"0",25023,152,28,"0"
"0",22,1,5,0,0,"1",27247,152,155,"0"
"1",30,1,33,1,0,"0",25781,152,132,"0"
"1",22,1,11,1,0,"0",23472,160,112,"0"
